file,segment_type,count_A,count_B,diff_B_minus_A,records_A,records_B
context_267868.json,structured,11,11,0,1,1
context_267868.json,root_preamble,1,1,0,1,1
context_267880.json,structured,1,1,0,1,1
context_267880.json,root_preamble,1,1,0,1,1
context_267882.json,structured,6,6,0,1,1
context_267882.json,root_preamble,1,1,0,1,1
context_267886.json,structured,30,30,0,1,1
context_267886.json,root_preamble,1,1,0,1,1
context_268007.json,structured,44,44,0,1,1
context_268007.json,root_preamble,1,1,0,1,1
context_26802.json,structured,24,24,0,1,1
context_26802.json,root_preamble,1,1,0,1,1
context_268060.json,structured,242,242,0,1,1
context_268060.json,root_preamble,1,1,0,1,1
context_268197.json,structured,31,31,0,1,1
context_268197.json,root_preamble,1,1,0,1,1
context_268309.json,structured,42,42,0,1,1
context_268309.json,root_preamble,1,1,0,1,1
context_268311.json,structured,8,8,0,1,1
context_268311.json,root_preamble,1,1,0,1,1
context_268313.json,structured,150,150,0,1,1
context_268313.json,root_preamble,1,1,0,1,1
context_268315.json,structured,13,13,0,1,1
context_268315.json,root_preamble,1,1,0,1,1
context_26837.json,structured,14,14,0,1,1
context_26837.json,root_preamble,1,1,0,1,1
context_268375.json,structured,13,13,0,1,1
context_268375.json,root_preamble,1,1,0,1,1
context_268396.json,structured,7,7,0,1,1
context_268396.json,root_preamble,1,1,0,1,1
context_268431.json,structured,2,2,0,1,1
context_268431.json,root_preamble,1,1,0,1,1
context_268444.json,structured,25,25,0,1,1
context_268444.json,root_preamble,1,1,0,1,1
context_268486.json,structured,31,31,0,1,1
context_268486.json,root_preamble,1,1,0,1,1
context_26849.json,structured,16,16,0,1,1
context_26849.json,root_preamble,1,1,0,1,1
context_268509.json,structured,31,31,0,1,1
context_268509.json,root_preamble,1,1,0,1,1
context_268511.json,structured,5,5,0,1,1
context_268511.json,root_preamble,1,1,0,1,1
context_26854.json,structured,39,39,0,1,1
context_26854.json,root_preamble,1,1,0,1,1
context_268596.json,structured,33,33,0,1,1
context_268596.json,root_preamble,1,1,0,1,1
context_268603.json,structured,10,10,0,1,1
context_268603.json,root_preamble,1,1,0,1,1
context_268645.json,structured,1,1,0,1,1
context_268645.json,root_preamble,1,1,0,1,1
context_268656.json,structured,54,54,0,1,1
context_268656.json,root_preamble,1,1,0,1,1
context_268683.json,structured,1,1,0,1,1
context_268683.json,root_preamble,1,1,0,1,1
context_268684.json,structured,77,77,0,1,1
context_268684.json,root_preamble,1,1,0,1,1
context_268710.json,structured,14,14,0,1,1
context_268710.json,root_preamble,1,1,0,1,1
context_268711.json,structured,2,2,0,1,1
context_268711.json,root_preamble,1,1,0,1,1
context_268714.json,structured,44,44,0,1,1
context_268714.json,root_preamble,1,1,0,1,1
context_268719.json,structured,10,10,0,1,1
context_268719.json,root_preamble,1,1,0,1,1
context_268749.json,structured,5,5,0,1,1
context_268749.json,root_preamble,1,1,0,1,1
context_268757.json,structured,20,20,0,1,1
context_268757.json,root_preamble,1,1,0,1,1
context_268874.json,structured,3,3,0,1,1
context_268874.json,root_preamble,1,1,0,1,1
context_268902.json,structured,24,24,0,1,1
context_268902.json,root_preamble,1,1,0,1,1
context_268972.json,structured,12,12,0,1,1
context_268972.json,root_preamble,1,1,0,1,1
context_268979.json,structured,6,6,0,1,1
context_268979.json,root_preamble,1,1,0,1,1
context_269005.json,structured,21,21,0,1,1
context_269005.json,root_preamble,1,1,0,1,1
context_269070.json,structured,2,2,0,1,1
context_269070.json,root_preamble,1,1,0,1,1
context_26908.json,structured,19,19,0,1,1
context_26908.json,root_preamble,1,1,0,1,1
context_269094.json,structured,51,51,0,1,1
context_269094.json,root_preamble,1,1,0,1,1
context_26918.json,structured,30,30,0,1,1
context_26918.json,root_preamble,1,1,0,1,1
context_269190.json,structured,3,3,0,1,1
context_269190.json,root_preamble,1,1,0,1,1
context_269195.json,structured,16,16,0,1,1
context_269195.json,root_preamble,1,1,0,1,1
context_269197.json,structured,22,22,0,1,1
context_269197.json,root_preamble,1,1,0,1,1
context_269210.json,structured,24,24,0,1,1
context_269210.json,root_preamble,1,1,0,1,1
context_26924.json,structured,2,2,0,1,1
context_26924.json,root_preamble,1,1,0,1,1
context_269247.json,structured,52,52,0,1,1
context_269247.json,root_preamble,1,1,0,1,1
context_269304.json,structured,2,2,0,1,1
context_269304.json,root_preamble,1,1,0,1,1
context_269323.json,unstructured_whole,1,1,0,1,1
context_269334.json,unstructured_whole,1,1,0,1,1
context_269338.json,structured,46,46,0,1,1
context_269338.json,root_preamble,1,1,0,1,1
context_269381.json,structured,9,9,0,1,1
context_269381.json,root_preamble,1,1,0,1,1
context_269524.json,structured,17,17,0,1,1
context_269524.json,root_preamble,1,1,0,1,1
context_269533.json,structured,3,3,0,1,1
context_269533.json,root_preamble,1,1,0,1,1
context_269537.json,unstructured_whole,1,1,0,1,1
context_269541.json,structured,5,5,0,1,1
context_269541.json,root_preamble,1,1,0,1,1
context_269556.json,structured,33,33,0,1,1
context_269556.json,root_preamble,1,1,0,1,1
context_26956.json,structured,15,15,0,1,1
context_26956.json,root_preamble,1,1,0,1,1
context_269599.json,structured,18,18,0,1,1
context_269599.json,root_preamble,1,1,0,1,1
context_269653.json,structured,36,36,0,1,1
context_269653.json,root_preamble,1,1,0,1,1
context_269688.json,structured,32,32,0,1,1
context_269688.json,root_preamble,1,1,0,1,1
context_269697.json,structured,22,22,0,1,1
context_269697.json,root_preamble,1,1,0,1,1
context_26971.json,structured,6,6,0,1,1
context_26971.json,root_preamble,1,1,0,1,1
context_269720.json,structured,55,55,0,1,1
context_269720.json,root_preamble,1,1,0,1,1
context_269739.json,structured,2,2,0,1,1
context_269739.json,root_preamble,1,1,0,1,1
context_269762.json,structured,6,6,0,1,1
context_269762.json,root_preamble,1,1,0,1,1
context_269832.json,structured,11,11,0,1,1
context_269832.json,root_preamble,1,1,0,1,1
context_269839.json,structured,7,7,0,1,1
context_269839.json,root_preamble,1,1,0,1,1
context_269870.json,structured,55,55,0,1,1
context_269870.json,root_preamble,1,1,0,1,1
context_269904.json,structured,2,2,0,1,1
context_269904.json,root_preamble,1,1,0,1,1
context_269934.json,structured,17,17,0,1,1
context_269934.json,root_preamble,1,1,0,1,1
context_27003.json,structured,24,24,0,1,1
context_27003.json,root_preamble,1,1,0,1,1
context_270063.json,structured,14,14,0,1,1
context_270063.json,root_preamble,1,1,0,1,1
context_270075.json,structured,45,45,0,1,1
context_270075.json,root_preamble,1,1,0,1,1
context_270152.json,structured,3,3,0,1,1
context_270152.json,root_preamble,1,1,0,1,1
context_270233.json,structured,1,1,0,1,1
context_270233.json,root_preamble,1,1,0,1,1
context_270234.json,structured,26,26,0,1,1
context_270234.json,root_preamble,1,1,0,1,1
context_270255.json,unstructured_whole,1,1,0,1,1
context_27027.json,structured,1,1,0,1,1
context_27027.json,root_preamble,1,1,0,1,1
context_270334.json,structured,2,2,0,1,1
context_270334.json,root_preamble,1,1,0,1,1
context_27042.json,structured,11,11,0,1,1
context_27042.json,root_preamble,1,1,0,1,1
context_270463.json,structured,18,18,0,1,1
context_270463.json,root_preamble,1,1,0,1,1
context_27047.json,structured,30,30,0,1,1
context_27047.json,root_preamble,1,1,0,1,1
context_270525.json,structured,5,5,0,1,1
context_270525.json,root_preamble,1,1,0,1,1
context_270744.json,structured,4,4,0,1,1
context_270744.json,root_preamble,1,1,0,1,1
context_270765.json,structured,6,6,0,1,1
context_270765.json,root_preamble,1,1,0,1,1
context_270799.json,structured,73,73,0,1,1
context_270799.json,root_preamble,1,1,0,1,1
context_270830.json,structured,31,31,0,1,1
context_270830.json,root_preamble,1,1,0,1,1
context_270862.json,structured,2,2,0,1,1
context_270862.json,root_preamble,1,1,0,1,1
context_270884.json,structured,26,26,0,1,1
context_270884.json,root_preamble,1,1,0,1,1
context_270895.json,structured,11,11,0,1,1
context_270895.json,root_preamble,1,1,0,1,1
context_270912.json,structured,29,29,0,1,1
context_270912.json,root_preamble,1,1,0,1,1
context_270918.json,structured,32,32,0,1,1
context_270918.json,root_preamble,1,1,0,1,1
context_270919.json,structured,54,54,0,1,1
context_270919.json,root_preamble,1,1,0,1,1
context_270974.json,structured,11,11,0,1,1
context_270974.json,root_preamble,1,1,0,1,1
context_271003.json,structured,26,26,0,1,1
context_271003.json,root_preamble,1,1,0,1,1
context_271040.json,structured,11,11,0,1,1
context_271040.json,root_preamble,1,1,0,1,1
context_271074.json,structured,43,43,0,1,1
context_271074.json,root_preamble,1,1,0,1,1
context_271153.json,structured,23,23,0,1,1
context_271153.json,root_preamble,1,1,0,1,1
context_271154.json,structured,19,19,0,1,1
context_271154.json,root_preamble,1,1,0,1,1
context_271162.json,structured,12,12,0,1,1
context_271162.json,root_preamble,1,1,0,1,1
context_271167.json,structured,40,40,0,1,1
context_271167.json,root_preamble,1,1,0,1,1
context_271180.json,structured,4,4,0,1,1
context_271180.json,root_preamble,1,1,0,1,1
context_27125.json,structured,3,3,0,1,1
context_27125.json,root_preamble,1,1,0,1,1
context_271250.json,structured,4,4,0,1,1
context_271250.json,root_preamble,1,1,0,1,1
context_271326.json,unstructured_whole,1,1,0,1,1
context_271336.json,structured,26,26,0,1,1
context_271336.json,root_preamble,1,1,0,1,1
context_271411.json,structured,28,28,0,1,1
context_271411.json,root_preamble,1,1,0,1,1
context_271447.json,structured,14,14,0,1,1
context_271447.json,root_preamble,1,1,0,1,1
context_271466.json,unstructured_whole,1,1,0,1,1
context_271528.json,structured,29,29,0,1,1
context_271528.json,root_preamble,1,1,0,1,1
context_271580.json,structured,35,35,0,1,1
context_271580.json,root_preamble,1,1,0,1,1
context_271650.json,structured,19,19,0,1,1
context_271650.json,root_preamble,1,1,0,1,1
context_27167.json,structured,67,67,0,1,1
context_27167.json,root_preamble,1,1,0,1,1
context_271677.json,structured,48,48,0,1,1
context_271677.json,root_preamble,1,1,0,1,1
context_271809.json,structured,27,27,0,1,1
context_271809.json,root_preamble,1,1,0,1,1
context_271843.json,structured,7,7,0,1,1
context_271843.json,root_preamble,1,1,0,1,1
context_271933.json,structured,14,14,0,1,1
context_271933.json,root_preamble,1,1,0,1,1
context_272017.json,structured,40,40,0,1,1
context_272017.json,root_preamble,1,1,0,1,1
context_272087.json,structured,1,1,0,1,1
context_272087.json,root_preamble,1,1,0,1,1
context_272169.json,structured,3,3,0,1,1
context_272169.json,root_preamble,1,1,0,1,1
context_272204.json,unstructured_whole,1,1,0,1,1
context_272245.json,structured,9,9,0,1,1
context_272245.json,root_preamble,1,1,0,1,1
context_272250.json,structured,14,14,0,1,1
context_272250.json,root_preamble,1,1,0,1,1
context_272261.json,structured,18,18,0,1,1
context_272261.json,root_preamble,1,1,0,1,1
context_272317.json,structured,12,12,0,1,1
context_272317.json,root_preamble,1,1,0,1,1
context_272362.json,structured,30,30,0,1,1
context_272362.json,root_preamble,1,1,0,1,1
context_272424.json,structured,5,5,0,1,1
context_272424.json,root_preamble,1,1,0,1,1
context_272466.json,structured,9,9,0,1,1
context_272466.json,root_preamble,1,1,0,1,1
context_272489.json,structured,34,34,0,1,1
context_272489.json,root_preamble,1,1,0,1,1
context_272498.json,structured,2,2,0,1,1
context_272498.json,root_preamble,1,1,0,1,1
context_272503.json,unstructured_whole,1,1,0,1,1
context_272553.json,structured,28,28,0,1,1
context_272553.json,root_preamble,1,1,0,1,1
context_272572.json,structured,46,46,0,1,1
context_272572.json,root_preamble,1,1,0,1,1
context_27261.json,structured,4,4,0,1,1
context_27261.json,root_preamble,1,1,0,1,1
context_272614.json,structured,11,11,0,1,1
context_272614.json,root_preamble,1,1,0,1,1
context_272628.json,structured,5,5,0,1,1
context_272628.json,root_preamble,1,1,0,1,1
context_272638.json,structured,8,8,0,1,1
context_272638.json,root_preamble,1,1,0,1,1
context_27267.json,structured,23,23,0,1,1
context_27267.json,root_preamble,1,1,0,1,1
context_272756.json,structured,76,76,0,1,1
context_272756.json,root_preamble,1,1,0,1,1
context_272770.json,structured,28,28,0,1,1
context_272770.json,root_preamble,1,1,0,1,1
context_272778.json,structured,1,1,0,1,1
context_272778.json,root_preamble,1,1,0,1,1
context_272779.json,structured,8,8,0,1,1
context_272779.json,root_preamble,1,1,0,1,1
context_272812.json,structured,21,21,0,1,1
context_272812.json,root_preamble,1,1,0,1,1
context_272847.json,structured,16,16,0,1,1
context_272847.json,root_preamble,1,1,0,1,1
context_272851.json,structured,15,15,0,1,1
context_272851.json,root_preamble,1,1,0,1,1
context_272879.json,structured,43,43,0,1,1
context_272879.json,root_preamble,1,1,0,1,1
context_272883.json,structured,20,20,0,1,1
context_272883.json,root_preamble,1,1,0,1,1
context_272942.json,structured,50,50,0,1,1
context_272942.json,root_preamble,1,1,0,1,1
context_272954.json,structured,42,42,0,1,1
context_272954.json,root_preamble,1,1,0,1,1
context_272999.json,unstructured_whole,1,1,0,1,1
context_27307.json,structured,6,6,0,1,1
context_27307.json,root_preamble,1,1,0,1,1
context_273149.json,structured,2,2,0,1,1
context_273149.json,root_preamble,1,1,0,1,1
context_273190.json,structured,8,8,0,1,1
context_273190.json,root_preamble,1,1,0,1,1
context_273242.json,structured,5,5,0,1,1
context_273242.json,root_preamble,1,1,0,1,1
context_273244.json,unstructured_whole,1,1,0,1,1
context_273261.json,structured,54,54,0,1,1
context_273261.json,root_preamble,1,1,0,1,1
context_273271.json,structured,4,4,0,1,1
context_273271.json,root_preamble,1,1,0,1,1
context_273280.json,structured,5,5,0,1,1
context_273280.json,root_preamble,1,1,0,1,1
context_273315.json,structured,18,18,0,1,1
context_273315.json,root_preamble,1,1,0,1,1
context_27332.json,structured,5,5,0,1,1
context_27332.json,root_preamble,1,1,0,1,1
context_273332.json,structured,8,8,0,1,1
context_273332.json,root_preamble,1,1,0,1,1
context_273333.json,structured,2,2,0,1,1
context_273333.json,root_preamble,1,1,0,1,1
context_273384.json,structured,10,10,0,1,1
context_273384.json,root_preamble,1,1,0,1,1
context_273385.json,structured,19,19,0,1,1
context_273385.json,root_preamble,1,1,0,1,1
context_273424.json,structured,8,8,0,1,1
context_273424.json,root_preamble,1,1,0,1,1
context_273429.json,structured,5,5,0,1,1
context_273429.json,root_preamble,1,1,0,1,1
context_273469.json,structured,6,6,0,1,1
context_273469.json,root_preamble,1,1,0,1,1
context_273475.json,structured,33,33,0,1,1
context_273475.json,root_preamble,1,1,0,1,1
context_273476.json,structured,25,25,0,1,1
context_273476.json,root_preamble,1,1,0,1,1
context_273520.json,unstructured_whole,1,1,0,1,1
context_273533.json,structured,2,2,0,1,1
context_273533.json,root_preamble,1,1,0,1,1
context_273580.json,structured,34,34,0,1,1
context_273580.json,root_preamble,1,1,0,1,1
context_273622.json,structured,13,13,0,1,1
context_273622.json,root_preamble,1,1,0,1,1
context_273647.json,structured,45,45,0,1,1
context_273647.json,root_preamble,1,1,0,1,1
context_273648.json,structured,66,66,0,1,1
context_273648.json,root_preamble,1,1,0,1,1
context_273695.json,unstructured_whole,1,1,0,1,1
context_273824.json,structured,31,31,0,1,1
context_273824.json,root_preamble,1,1,0,1,1
context_273834.json,structured,15,15,0,1,1
context_273834.json,root_preamble,1,1,0,1,1
context_273878.json,structured,23,23,0,1,1
context_273878.json,root_preamble,1,1,0,1,1
context_273903.json,structured,2,2,0,1,1
context_273903.json,root_preamble,1,1,0,1,1
context_273934.json,structured,103,103,0,1,1
context_273934.json,root_preamble,1,1,0,1,1
context_273973.json,structured,2,2,0,1,1
context_273973.json,root_preamble,1,1,0,1,1
context_274028.json,structured,8,8,0,1,1
context_274028.json,root_preamble,1,1,0,1,1
context_274081.json,structured,14,14,0,1,1
context_274081.json,root_preamble,1,1,0,1,1
context_27409.json,structured,5,5,0,1,1
context_27409.json,root_preamble,1,1,0,1,1
context_274116.json,unstructured_whole,1,1,0,1,1
context_274149.json,structured,27,27,0,1,1
context_274149.json,root_preamble,1,1,0,1,1
context_274195.json,structured,15,15,0,1,1
context_274195.json,root_preamble,1,1,0,1,1
context_274243.json,structured,1,1,0,1,1
context_274243.json,root_preamble,1,1,0,1,1
context_27431.json,structured,39,39,0,1,1
context_27431.json,root_preamble,1,1,0,1,1
context_274327.json,structured,5,5,0,1,1
context_274327.json,root_preamble,1,1,0,1,1
context_274358.json,structured,37,37,0,1,1
context_274358.json,root_preamble,1,1,0,1,1
context_274362.json,structured,44,44,0,1,1
context_274362.json,root_preamble,1,1,0,1,1
context_274372.json,structured,7,7,0,1,1
context_274372.json,root_preamble,1,1,0,1,1
context_274385.json,structured,8,8,0,1,1
context_274385.json,root_preamble,1,1,0,1,1
context_274387.json,structured,4,4,0,1,1
context_274387.json,root_preamble,1,1,0,1,1
context_274388.json,structured,5,5,0,1,1
context_274388.json,root_preamble,1,1,0,1,1
context_274416.json,structured,4,4,0,1,1
context_274416.json,root_preamble,1,1,0,1,1
context_274422.json,structured,109,109,0,1,1
context_274422.json,root_preamble,1,1,0,1,1
context_274482.json,structured,21,21,0,1,1
context_274482.json,root_preamble,1,1,0,1,1
context_274494.json,structured,4,4,0,1,1
context_274494.json,root_preamble,1,1,0,1,1
context_274532.json,structured,9,9,0,1,1
context_274532.json,root_preamble,1,1,0,1,1
context_274550.json,structured,4,4,0,1,1
context_274550.json,root_preamble,1,1,0,1,1
context_274552.json,structured,17,17,0,1,1
context_274552.json,root_preamble,1,1,0,1,1
context_274560.json,structured,8,8,0,1,1
context_274560.json,root_preamble,1,1,0,1,1
context_274589.json,structured,25,25,0,1,1
context_274589.json,root_preamble,1,1,0,1,1
context_274595.json,structured,22,22,0,1,1
context_274595.json,root_preamble,1,1,0,1,1
context_274643.json,structured,2,2,0,1,1
context_274643.json,root_preamble,1,1,0,1,1
context_274675.json,structured,70,70,0,1,1
context_274675.json,root_preamble,1,1,0,1,1
context_274746.json,structured,47,47,0,1,1
context_274746.json,root_preamble,1,1,0,1,1
context_274752.json,unstructured_whole,1,1,0,1,1
context_274765.json,structured,57,57,0,1,1
context_274765.json,root_preamble,1,1,0,1,1
context_274899.json,structured,32,32,0,1,1
context_274899.json,root_preamble,1,1,0,1,1
context_274913.json,structured,5,5,0,1,1
context_274913.json,root_preamble,1,1,0,1,1
context_274967.json,structured,5,5,0,1,1
context_274967.json,root_preamble,1,1,0,1,1
context_274978.json,structured,16,16,0,1,1
context_274978.json,root_preamble,1,1,0,1,1
context_275026.json,structured,4,4,0,1,1
context_275026.json,root_preamble,1,1,0,1,1
context_275048.json,structured,6,6,0,1,1
context_275048.json,root_preamble,1,1,0,1,1
context_275049.json,structured,2,2,0,1,1
context_275049.json,root_preamble,1,1,0,1,1
context_275108.json,structured,15,15,0,1,1
context_275108.json,root_preamble,1,1,0,1,1
context_27511.json,structured,8,8,0,1,1
context_27511.json,root_preamble,1,1,0,1,1
context_275147.json,structured,16,16,0,1,1
context_275147.json,root_preamble,1,1,0,1,1
context_275170.json,structured,6,6,0,1,1
context_275170.json,root_preamble,1,1,0,1,1
context_27523.json,structured,11,11,0,1,1
context_27523.json,root_preamble,1,1,0,1,1
context_275245.json,structured,14,14,0,1,1
context_275245.json,root_preamble,1,1,0,1,1
context_275250.json,structured,3,3,0,1,1
context_275250.json,root_preamble,1,1,0,1,1
context_275323.json,structured,6,6,0,1,1
context_275323.json,root_preamble,1,1,0,1,1
context_27534.json,structured,18,18,0,1,1
context_27534.json,root_preamble,1,1,0,1,1
context_275373.json,structured,47,47,0,1,1
context_275373.json,root_preamble,1,1,0,1,1
context_275380.json,structured,8,8,0,1,1
context_275380.json,root_preamble,1,1,0,1,1
context_275401.json,structured,44,44,0,1,1
context_275401.json,root_preamble,1,1,0,1,1
context_275472.json,structured,3,3,0,1,1
context_275472.json,root_preamble,1,1,0,1,1
context_275473.json,structured,1,1,0,1,1
context_275473.json,root_preamble,1,1,0,1,1
context_275524.json,structured,5,5,0,1,1
context_275524.json,root_preamble,1,1,0,1,1
context_275675.json,structured,15,15,0,1,1
context_275675.json,root_preamble,1,1,0,1,1
context_275692.json,structured,5,5,0,1,1
context_275692.json,root_preamble,1,1,0,1,1
context_275738.json,structured,70,70,0,1,1
context_275738.json,root_preamble,1,1,0,1,1
context_275764.json,structured,23,23,0,1,1
context_275764.json,root_preamble,1,1,0,1,1
context_275818.json,structured,5,5,0,1,1
context_275818.json,root_preamble,1,1,0,1,1
context_275852.json,structured,5,5,0,1,1
context_275852.json,root_preamble,1,1,0,1,1
context_275856.json,structured,23,23,0,1,1
context_275856.json,root_preamble,1,1,0,1,1
context_275857.json,structured,9,9,0,1,1
context_275857.json,root_preamble,1,1,0,1,1
context_275898.json,unstructured_whole,1,1,0,1,1
context_275937.json,structured,30,30,0,1,1
context_275937.json,root_preamble,1,1,0,1,1
context_275940.json,structured,20,20,0,1,1
context_275940.json,root_preamble,1,1,0,1,1
context_275976.json,structured,12,12,0,1,1
context_275976.json,root_preamble,1,1,0,1,1
context_275995.json,structured,20,20,0,1,1
context_275995.json,root_preamble,1,1,0,1,1
context_276020.json,structured,1,1,0,1,1
context_276020.json,root_preamble,1,1,0,1,1
context_276040.json,structured,19,19,0,1,1
context_276040.json,root_preamble,1,1,0,1,1
context_276051.json,structured,18,18,0,1,1
context_276051.json,root_preamble,1,1,0,1,1
context_276100.json,structured,10,10,0,1,1
context_276100.json,root_preamble,1,1,0,1,1
context_276156.json,structured,39,39,0,1,1
context_276156.json,root_preamble,1,1,0,1,1
context_276160.json,structured,33,33,0,1,1
context_276160.json,root_preamble,1,1,0,1,1
context_276168.json,structured,12,12,0,1,1
context_276168.json,root_preamble,1,1,0,1,1
context_27623.json,structured,48,48,0,1,1
context_27623.json,root_preamble,1,1,0,1,1
context_276267.json,structured,23,23,0,1,1
context_276267.json,root_preamble,1,1,0,1,1
context_276299.json,structured,34,34,0,1,1
context_276299.json,root_preamble,1,1,0,1,1
context_276317.json,structured,4,4,0,1,1
context_276317.json,root_preamble,1,1,0,1,1
context_276373.json,structured,9,9,0,1,1
context_276373.json,root_preamble,1,1,0,1,1
context_276376.json,structured,4,4,0,1,1
context_276376.json,root_preamble,1,1,0,1,1
context_276380.json,structured,4,4,0,1,1
context_276380.json,root_preamble,1,1,0,1,1
context_27645.json,structured,8,8,0,1,1
context_27645.json,root_preamble,1,1,0,1,1
context_276468.json,structured,19,19,0,1,1
context_276468.json,root_preamble,1,1,0,1,1
context_276496.json,structured,5,5,0,1,1
context_276496.json,root_preamble,1,1,0,1,1
context_27650.json,structured,23,23,0,1,1
context_27650.json,root_preamble,1,1,0,1,1
context_276501.json,structured,33,33,0,1,1
context_276501.json,root_preamble,1,1,0,1,1
context_276502.json,structured,31,31,0,1,1
context_276502.json,root_preamble,1,1,0,1,1
context_276506.json,structured,8,8,0,1,1
context_276506.json,root_preamble,1,1,0,1,1
context_276539.json,structured,5,5,0,1,1
context_276539.json,root_preamble,1,1,0,1,1
context_276545.json,structured,18,18,0,1,1
context_276545.json,root_preamble,1,1,0,1,1
context_276547.json,structured,2,2,0,1,1
context_276547.json,root_preamble,1,1,0,1,1
context_27656.json,structured,38,38,0,1,1
context_27656.json,root_preamble,1,1,0,1,1
context_276613.json,structured,25,25,0,1,1
context_276613.json,root_preamble,1,1,0,1,1
context_276631.json,structured,142,142,0,1,1
context_276631.json,root_preamble,1,1,0,1,1
context_276714.json,structured,38,38,0,1,1
context_276714.json,root_preamble,1,1,0,1,1
context_276766.json,structured,34,34,0,1,1
context_276766.json,root_preamble,1,1,0,1,1
context_276777.json,structured,5,5,0,1,1
context_276777.json,root_preamble,1,1,0,1,1
context_276811.json,structured,15,15,0,1,1
context_276811.json,root_preamble,1,1,0,1,1
context_276833.json,structured,57,57,0,1,1
context_276833.json,root_preamble,1,1,0,1,1
context_276954.json,structured,22,22,0,1,1
context_276954.json,root_preamble,1,1,0,1,1
context_277076.json,structured,23,23,0,1,1
context_277076.json,root_preamble,1,1,0,1,1
context_277080.json,structured,48,48,0,1,1
context_277080.json,root_preamble,1,1,0,1,1
context_277084.json,structured,37,37,0,1,1
context_277084.json,root_preamble,1,1,0,1,1
context_277089.json,structured,4,4,0,1,1
context_277089.json,root_preamble,1,1,0,1,1
context_277164.json,structured,19,19,0,1,1
context_277164.json,root_preamble,1,1,0,1,1
context_277171.json,structured,5,5,0,1,1
context_277171.json,root_preamble,1,1,0,1,1
context_277174.json,structured,13,13,0,1,1
context_277174.json,root_preamble,1,1,0,1,1
context_277210.json,structured,6,6,0,1,1
context_277210.json,root_preamble,1,1,0,1,1
context_277229.json,structured,41,41,0,1,1
context_277229.json,root_preamble,1,1,0,1,1
context_277320.json,structured,9,9,0,1,1
context_277320.json,root_preamble,1,1,0,1,1
context_277326.json,structured,14,14,0,1,1
context_277326.json,root_preamble,1,1,0,1,1
context_277391.json,structured,108,108,0,1,1
context_277391.json,root_preamble,1,1,0,1,1
context_27740.json,structured,21,21,0,1,1
context_27740.json,root_preamble,1,1,0,1,1
context_277425.json,structured,6,6,0,1,1
context_277425.json,root_preamble,1,1,0,1,1
context_277464.json,structured,27,27,0,1,1
context_277464.json,root_preamble,1,1,0,1,1
context_277476.json,structured,10,10,0,1,1
context_277476.json,root_preamble,1,1,0,1,1
context_277600.json,structured,31,31,0,1,1
context_277600.json,root_preamble,1,1,0,1,1
context_277648.json,structured,8,8,0,1,1
context_277648.json,root_preamble,1,1,0,1,1
context_277655.json,structured,5,5,0,1,1
context_277655.json,root_preamble,1,1,0,1,1
context_277700.json,structured,16,16,0,1,1
context_277700.json,root_preamble,1,1,0,1,1
context_277743.json,structured,1,1,0,1,1
context_277743.json,root_preamble,1,1,0,1,1
context_277767.json,structured,38,38,0,1,1
context_277767.json,root_preamble,1,1,0,1,1
context_277786.json,structured,24,24,0,1,1
context_277786.json,root_preamble,1,1,0,1,1
context_277895.json,structured,3,3,0,1,1
context_277895.json,root_preamble,1,1,0,1,1
context_277920.json,structured,19,19,0,1,1
context_277920.json,root_preamble,1,1,0,1,1
context_278069.json,structured,17,17,0,1,1
context_278069.json,root_preamble,1,1,0,1,1
context_27809.json,structured,29,29,0,1,1
context_27809.json,root_preamble,1,1,0,1,1
context_278114.json,structured,5,5,0,1,1
context_278114.json,root_preamble,1,1,0,1,1
context_278115.json,structured,69,69,0,1,1
context_278115.json,root_preamble,1,1,0,1,1
context_278160.json,structured,25,25,0,1,1
context_278160.json,root_preamble,1,1,0,1,1
context_278187.json,structured,22,22,0,1,1
context_278187.json,root_preamble,1,1,0,1,1
context_27820.json,structured,1,1,0,1,1
context_27820.json,root_preamble,1,1,0,1,1
context_278236.json,structured,32,32,0,1,1
context_278236.json,root_preamble,1,1,0,1,1
context_27825.json,structured,29,29,0,1,1
context_27825.json,root_preamble,1,1,0,1,1
context_278310.json,structured,4,4,0,1,1
context_278310.json,root_preamble,1,1,0,1,1
context_278322.json,structured,33,33,0,1,1
context_278322.json,root_preamble,1,1,0,1,1
context_278332.json,structured,43,43,0,1,1
context_278332.json,root_preamble,1,1,0,1,1
context_278353.json,structured,12,12,0,1,1
context_278353.json,root_preamble,1,1,0,1,1
context_278372.json,structured,14,14,0,1,1
context_278372.json,root_preamble,1,1,0,1,1
context_278383.json,structured,6,6,0,1,1
context_278383.json,root_preamble,1,1,0,1,1
context_278401.json,structured,13,13,0,1,1
context_278401.json,root_preamble,1,1,0,1,1
context_278441.json,structured,16,16,0,1,1
context_278441.json,root_preamble,1,1,0,1,1
context_27850.json,structured,14,14,0,1,1
context_27850.json,root_preamble,1,1,0,1,1
context_278521.json,unstructured_whole,1,1,0,1,1
context_278529.json,structured,18,18,0,1,1
context_278529.json,root_preamble,1,1,0,1,1
context_278593.json,structured,16,16,0,1,1
context_278593.json,root_preamble,1,1,0,1,1
context_278599.json,structured,5,5,0,1,1
context_278599.json,root_preamble,1,1,0,1,1
context_278692.json,structured,2,2,0,1,1
context_278692.json,root_preamble,1,1,0,1,1
context_278751.json,structured,44,44,0,1,1
